Key,Level,CraftType,Name,NameJA,NameDE,NameFR,ClassJobLevel,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,SuggestedCraftsmanship,Stars,Difficulty,Quality,Durability,ProgressDivider,ProgressModifier,QualityDivider,QualityModifier

32606,350,Leatherworking,,,,,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32607,350,Clothcraft,True Linen Hat of Casting,トゥルーリネン・キャスターハット,Reinleinen-Hut der Magie,Chapeau d'incantateur en lin hingashien,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32608,350,Clothcraft,True Linen Robe of Casting,トゥルーリネン・キャスターローブ,Reinleinen-Robe der Magie,Robe d'incantateur en lin hingashien,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32609,350,Clothcraft,True Linen Gloves of Casting,トゥルーリネン・キャスターグローブ,Reinleinen-Handschuhe der Magie,Gants d'incantateur en lin hingashien,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32610,350,Clothcraft,True Linen Breeches of Casting,トゥルーリネン・キャスターブリーチ,Reinleinen-Reiterhose der Magie,Braies d'incantateur en lin hingashien,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32611,350,Leatherworking,Slothskin Boots of Casting,メガテリウム・キャスターブーツ,Faultierleder-Stiefel der Magie,Bottes d'incantateur en cuir de paresseux,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32612,350,Leatherworking,,,,,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32613,350,Goldsmithing,Silvergrace Earring of Fending,グレースディフェンダーイヤリング,Silbergunst-Ohrring der Verteidigung,Boucle d'oreille de protecteur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32614,350,Goldsmithing,Silvergrace Earring of Slaying,グレースアタッカーイヤリング,Silbergunst-Ohrring des Schlachtens,Boucle d'oreille d'attaquant en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32615,350,Goldsmithing,Silvergrace Earring of Aiming,グレースレンジャーイヤリング,Silbergunst-Ohrring des Zielens,Boucle d'oreille de pisteur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32616,350,Goldsmithing,Silvergrace Earring of Healing,グレースヒーラーイヤリング,Silbergunst-Ohrring der Heilung,Boucle d'oreille de soigneur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32617,350,Goldsmithing,Silvergrace Earring of Casting,グレースキャスターイヤリング,Silbergunst-Ohrring der Magie,Boucle d'oreille d'incantateur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32618,350,Woodworking,Black Willow Necklace of Fending,ブラックウィロー・ディフェンダーネックレス,Schwarzweiden-Halsband der Verteidigung,Collier de protecteur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32619,350,Woodworking,Black Willow Necklace of Slaying,ブラックウィロー・アタッカーネックレス,Schwarzweiden-Halsband des Schlachtens,Collier d'attaquant en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32620,350,Woodworking,Black Willow Necklace of Aiming,ブラックウィロー・レンジャーネックレス,Schwarzweiden-Halsband des Zielens,Collier de pisteur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32621,350,Woodworking,Black Willow Necklace of Healing,ブラックウィロー・ヒーラーネックレス,Schwarzweiden-Halsband der Heilung,Collier de soigneur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32622,350,Woodworking,Black Willow Necklace of Casting,ブラックウィロー・キャスターネックレス,Schwarzweiden-Halsband der Magie,Collier d'incantateur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32623,350,Woodworking,Black Willow Armillae of Fending,ブラックウィロー・ディフェンダーアルミラ,Schwarzweiden-Armreife der Verteidigung,Armilles de protecteur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32624,350,Woodworking,Black Willow Armillae of Slaying,ブラックウィロー・アタッカーアルミラ,Schwarzweiden-Armreife des Schlachtens,Armilles d'attaquant en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32625,350,Woodworking,Black Willow Armillae of Aiming,ブラックウィロー・レンジャーアルミラ,Schwarzweiden-Armreife des Zielens,Armilles de pisteur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32626,350,Woodworking,Black Willow Armillae of Healing,ブラックウィロー・ヒーラーアルミラ,Schwarzweiden-Armreife der Heilung,Armilles de soigneur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32627,350,Woodworking,Black Willow Armillae of Casting,ブラックウィロー・キャスターアルミラ,Schwarzweiden-Armreife der Magie,Armilles d'incantateur en saule noir,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32628,350,Goldsmithing,Silvergrace Ring of Fending,グレースディフェンダーリング,Silbergunst-Ring der Verteidigung,Bague de protecteur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32629,350,Goldsmithing,Silvergrace Ring of Slaying,グレースアタッカーリング,Silbergunst-Ring des Schlachtens,Bague d'attaquant en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32630,350,Goldsmithing,Silvergrace Ring of Aiming,グレースレンジャーリング,Silbergunst-Ring des Zielens,Bague de pisteur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32631,350,Goldsmithing,Silvergrace Ring of Healing,グレースヒーラーリング,Silbergunst-Ring der Heilung,Bague de soigneur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32632,350,Goldsmithing,Silvergrace Ring of Casting,グレースキャスターリング,Silbergunst-Ring der Magie,Bague d'incantateur en graçargent,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32633,350,Smithing,Nightsteel Ingot,ナイトスチールインゴット,Nachtstahl-Barren,Lingot de noctacier,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32634,350,Armorcraft,Nightsteel Ingot,ナイトスチールインゴット,Nachtstahl-Barren,Lingot de noctacier,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32635,350,Goldsmithing,Silvergrace Ingot,グレースインゴット,Silbergunst-Barren,Lingot de graçargent,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32636,350,Woodworking,Black Willow Lumber,ブラックウィロー材,Schwarzweiden-Bauholz,Madrier de saule noir,70,0,85,75,50,1500,3,1350,5200,70,90,80,70,70

32637,350,Leatherworking,Ground Sloth Leather,メガテリウムレザー,Riesenfaultier-Leder,Cuir de paresseux terrestre,70,0,85,75,50,1500,3,1350,5200,70,90,80,70,70

32638,350,Clothcraft,True Linen,真麻布,Naturbelassenes Reinleinen,Étoffe de lin hingashien,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32639,350,Alchemy,Grade 3 Reisui of Strength,剛力の霊水G3,Wunderwasser der Stärke III,Émulsion de force III,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32640,350,Alchemy,Grade 3 Reisui of Dexterity,眼力の霊水G3,Wunderwasser der Geschicklichkeit III,Émulsion de dextérité III,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32641,350,Alchemy,Grade 3 Reisui of Vitality,活力の霊水G3,Wunderwasser der Konstitution III,Émulsion de vitalité III,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32642,350,Alchemy,Grade 3 Reisui of Intelligence,知力の霊水G3,Wunderwasser der Intelligenz III,Émulsion d'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence III,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32643,350,Alchemy,Grade 3 Reisui of Mind,心力の霊水G3,Wunderwasser der Willenskraft III,Émulsion d'esprit III,70,50,85,75,50,1500,3,1350,5200,70,90,80,70,70

32644,350,Alchemy,Grade 2 Infusion of Strength,剛力の薬湯G2,Aufguss der Stärke II,Concoction de force II,70,0,100,100,100,1500,3,1350,5200,70,90,80,70,70

32645,350,Alchemy,Grade 2 Infusion of Dexterity,眼力の薬湯G2,Aufguss des Geschicks II,Concoction de dextérité II,70,0,100,100,100,1500,3,1350,5200,70,90,80,70,70

32646,350,Alchemy,Grade 2 Infusion of Vitality,活力の薬湯G2,Aufguss der Konstitution II,Concoction de vitalité II,70,0,100,100,100,1500,3,1350,5200,70,90,80,70,70

32647,350,Alchemy,Grade 2 Infusion of Intelligence,知力の薬湯G2,Aufguss der Intelligenz II,Concoction d'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence II,70,0,100,100,100,1500,3,1350,5200,70,90,80,70,70

32648,350,Alchemy,Grade 2 Infusion of Mind,心力の薬湯G2,Aufguss der Willenskraft II,Concoction d'esprit II,70,0,100,100,100,1500,3,1350,5200,70,90,80,70,70

32649,350,Cooking,Tako-yaki,タコ焼き,Takoyaki,Takoyaki,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32650,350,Cooking,Futo-maki Roll,太巻き寿司,Futomaki-Rolle,Futomaki-zushi,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32651,350,Cooking,Oden,おでん,Oden,Oden,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32652,350,Cooking,Dzo Steak,ケナガウシステーキ,Dzo-Steak,Steak de hainag,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32653,350,Cooking,Crimson Cider,クリムゾンサイダー,Purpur-Apfelsaft,Cidre carmin,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32654,350,Cooking,Sauteed Green Leeks,グリーンリーキソテー,Gebratener Lauch,Sauté de poireaux gyrabaniens,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32655,350,Cooking,Tofu Pancakes,豆腐パンケーキ,Tofu-Pfannkuchen,Pancake au tôfu,70,50,100,100,100,1500,3,1350,5200,70,90,80,70,70

32656,320,Clothcraft,Adventuring Sweater,アドベンチャラーセーター,Abenteurerpullover,Pull-over d'aventurier,70,50,100,100,100,1320,2,1200,4800,70,90,80,70,70

32657,350,Alchemy,Answer on High Orchestrion Roll,オーケストリオン譜:天つ雷,Notenrolle von „Answer on High“,Rouleau “Answer on High”,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32658,350,Alchemy,Amatsu Kaze Orchestrion Roll,オーケストリオン譜:天つ風,Notenrolle von „Amatsu Kaze“,Rouleau “Amatsu Kaze”,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32659,350,Clothcraft,Byakko Cub,白小虎,Byakko-Jungtier,Bébé Byakko,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32660,320,Smithing,Private Moai,ミニモアイ,Moai-Statuette,Mini moai,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32661,320,Goldsmithing,Odder Otter Lantern,ウソウソ提灯,Lampe „Obskurer Otter“,Lanterne loutre,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32662,320,Goldsmithing,Moogle Wall Chronometer,モーグリ・ウォールクロノメーター,Mogry-Wand-Chronometer,Horloge murale mog,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32663,350,Woodworking,Byakko Sideboard,白虎脇机,Byakko-Kommodentisch,Table ronde du Tigre blanc,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32664,350,Leatherworking,Byakko Throne,白虎玉座,Byakko-Thron,Trône du Tigre blanc,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32665,350,Clothcraft,Stuffed Alpha,アルファのぬいぐるみ,Stoff-Alpha,Peluche d'Alpha,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32666,320,Woodworking,Mounted Cupboard,ハンギングカップボード,Hängeschrank,Étagère de cuisine murale,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32667,320,Woodworking,Counter Cart,カートカウンター,Servierwagen,Comptoir sur roues,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32668,320,Goldsmithing,Carbuncle Bathtub,カーバンクル・バスタブ,Karfunkel-Badewanne,Baignoire Carbuncle,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32669,320,Alchemy,Chirurgeon's Essentials,バーバーツールズ,Chirurgen-Werkzeugset,Ustensiles de barbier,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32670,320,Goldsmithing,Hanya Mask,般若の面,Hannya-Maske,Masque de hannya,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32671,320,Armorcraft,Tier 1 Metal Aquarium,メタルアクアリウムG1,Metall-Aquarium S,Aquarium en métal de petite taille,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32672,320,Armorcraft,Tier 2 Metal Aquarium,メタルアクアリウムG2,Metall-Aquarium M,Aquarium en métal de taille moyenne,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32673,320,Goldsmithing,Eorzean Lantern,えおるぜあ灯篭,Eorzäische Lampe,Lanterne à vitrail “érazoéenne”,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32674,320,Smithing,Bomb Stove,ボムストーブ,Bomberofen,Poêle bombo,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32675,320,Woodworking,Hingan Hot Spring,白銀温泉,Hinganische heiße Quelle,Source chaude hingashienne,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32676,320,Clothcraft,House Borel Interior Wall,ボーレルインナーウォール,Innenwand „Haus Borel“,Papier peint de la maison Borel,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32677,320,Goldsmithing,Classic Chandelier,クラシックシャンデリア,Klassischer Kronleuchter,Lustre classique,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32678,350,Goldsmithing,Byakko Barding,ビャッコ・バード,Byakko-Rossharnisch,Barde de Byakko,70,50,100,50,100,1500,3,1350,5200,70,90,80,70,70

32679,320,Goldsmithing,Crimson Coral Object,紅蓮珊瑚の置物,Purpur-Korallenstück,Décoration en corail rubis,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32680,320,Clothcraft,Ala Mhigan Gown,アラミガンガウン,Mhigische Robe,Peignoir mhigois,70,50,100,100,100,1320,2,1200,4800,70,90,80,70,70

32681,320,Woodworking,Kitchen Hanger,キッチンハンガー,Küchenhaken-Set,Patère de cuisine,70,50,100,50,100,1320,2,1200,4800,70,90,80,70,70

32682,145,Woodworking,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32683,148,Woodworking,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32684,150,Woodworking,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32685,150,Woodworking,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32686,150,Woodworking,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32687,150,Woodworking,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32688,150,Woodworking,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32689,150,Woodworking,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32690,150,Woodworking,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32691,150,Woodworking,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32692,150,Woodworking,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32693,150,Woodworking,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32694,150,Woodworking,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32695,145,Woodworking,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32696,145,Woodworking,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32697,145,Woodworking,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32698,145,Woodworking,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32699,145,Woodworking,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32700,148,Woodworking,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32701,148,Woodworking,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32702,148,Woodworking,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32703,148,Woodworking,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32704,148,Woodworking,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32705,148,Woodworking,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32706,150,Woodworking,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32707,150,Woodworking,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32708,150,Woodworking,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32709,145,Smithing,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32710,148,Smithing,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32711,150,Smithing,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32712,150,Smithing,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32713,150,Smithing,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32714,150,Smithing,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32715,150,Smithing,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32716,150,Smithing,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32717,150,Smithing,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32718,150,Smithing,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32719,150,Smithing,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32720,150,Smithing,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32721,150,Smithing,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32722,145,Smithing,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32723,145,Smithing,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32724,145,Smithing,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32725,145,Smithing,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32726,145,Smithing,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32727,148,Smithing,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32728,148,Smithing,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32729,148,Smithing,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32730,148,Smithing,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32731,148,Smithing,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32732,148,Smithing,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32733,150,Smithing,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32734,150,Smithing,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32735,150,Smithing,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32736,145,Armorcraft,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32737,148,Armorcraft,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32738,150,Armorcraft,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32739,150,Armorcraft,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32740,150,Armorcraft,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32741,150,Armorcraft,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32742,150,Armorcraft,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32743,150,Armorcraft,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32744,150,Armorcraft,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32745,150,Armorcraft,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32746,150,Armorcraft,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32747,150,Armorcraft,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32748,150,Armorcraft,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32749,145,Armorcraft,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32750,145,Armorcraft,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32751,145,Armorcraft,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32752,145,Armorcraft,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32753,145,Armorcraft,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32754,148,Armorcraft,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32755,148,Armorcraft,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32756,148,Armorcraft,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32757,148,Armorcraft,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32758,148,Armorcraft,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32759,148,Armorcraft,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32760,150,Armorcraft,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32761,150,Armorcraft,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

