#,CraftType,RecipeLevelTable,Name,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredControl,RequiredCraftsmanship
34125,Clothcraft,RecipeLevelTable#139,Rarefied Ramie Turban,50,100,100,100,0,0
34126,Clothcraft,RecipeLevelTable#145,Rarefied Hallowed Ramie Doublet,50,100,100,100,0,0
34127,Clothcraft,RecipeLevelTable#150,Rarefied Chimerical Felt Cyclas,50,100,100,100,0,0
34128,Clothcraft,RecipeLevelTable#265,Rarefied Bloodhempen Skirt,50,100,100,100,0,0
34129,Clothcraft,RecipeLevelTable#273,Rarefied Ruby Cotton Gilet,50,100,100,100,0,0
34130,Clothcraft,RecipeLevelTable#279,Rarefied Kudzu Hat,50,100,100,100,0,0
34131,Clothcraft,RecipeLevelTable#285,Rarefied Serge Hose,50,100,100,100,0,0
34132,Clothcraft,RecipeLevelTable#290,Rarefied Twinsilk Apron,50,100,100,100,0,0
34133,Clothcraft,RecipeLevelTable#395,Rarefied Brightlinen Himation,50,100,100,100,0,0
34134,Clothcraft,RecipeLevelTable#403,Rarefied Iridescent Top,50,100,100,100,0,0
34135,Clothcraft,RecipeLevelTable#409,Rarefied Pixie Cotton Hood,50,100,100,100,0,0
34136,Clothcraft,RecipeLevelTable#415,Rarefied Ovim Wool Tunic,50,100,100,100,0,0
34137,Alchemy,RecipeLevelTable#50,Rarefied Archaeoskin Grimoire,50,100,100,100,0,0
34138,Alchemy,RecipeLevelTable#125,Rarefied Archaeoskin Codex,50,100,100,100,0,0
34139,Alchemy,RecipeLevelTable#133,Rarefied Dissolvent,0,100,100,100,0,0
34140,Alchemy,RecipeLevelTable#139,Rarefied Dhalmelskin Codex,50,100,100,100,0,0
34141,Alchemy,RecipeLevelTable#145,Rarefied Max-Potion,0,100,100,100,0,0
34142,Alchemy,RecipeLevelTable#150,Rarefied Book of Aurum Regis,50,100,100,100,0,0
34143,Alchemy,RecipeLevelTable#265,Rarefied Koppranickel Index,50,100,100,100,0,0
34144,Alchemy,RecipeLevelTable#273,Rarefied Reisui,0,100,100,100,0,0
34145,Alchemy,RecipeLevelTable#279,Rarefied Tigerskin Grimoire,50,100,100,100,0,0
34146,Alchemy,RecipeLevelTable#285,Rarefied Growth Formula,50,100,100,100,0,0
34147,Alchemy,RecipeLevelTable#290,Rarefied Gazelleskin Codex,50,100,100,100,0,0
34148,Alchemy,RecipeLevelTable#395,Rarefied Alkahest,0,100,100,100,0,0
34149,Alchemy,RecipeLevelTable#403,Rarefied Gliderskin Grimoire,50,100,100,100,0,0
34150,Alchemy,RecipeLevelTable#409,Rarefied Bluespirit Codex,50,100,100,100,0,0
34151,Alchemy,RecipeLevelTable#415,Rarefied Syrup,0,100,100,100,0,0
34152,Cooking,RecipeLevelTable#50,Rarefied Dhalmel Gratin,50,100,100,100,0,0
34153,Cooking,RecipeLevelTable#125,Rarefied Sohm Al Tart,50,100,100,100,0,0
34154,Cooking,RecipeLevelTable#133,Rarefied Sauteed Porcini,50,100,100,100,0,0
34155,Cooking,RecipeLevelTable#139,Rarefied Royal Eggs,50,100,100,100,0,0
34156,Cooking,RecipeLevelTable#145,Rarefied Peperoncino,50,100,100,100,0,0
34157,Cooking,RecipeLevelTable#150,Rarefied Marron Glace,50,100,100,100,0,0
34158,Cooking,RecipeLevelTable#265,Rarefied Baklava,50,100,100,100,0,0
34159,Cooking,RecipeLevelTable#273,Rarefied Shorlog,50,100,100,100,0,0
34160,Cooking,RecipeLevelTable#279,Rarefied Tempura Platter,50,100,100,100,0,0
34161,Cooking,RecipeLevelTable#285,Rarefied Persimmon Pudding,50,100,100,100,0,0
34162,Cooking,RecipeLevelTable#290,Rarefied Chirashi-zushi,50,100,100,100,0,0
34163,Cooking,RecipeLevelTable#395,Rarefied Grilled Rail,50,100,100,100,0,0
34164,Cooking,RecipeLevelTable#403,Rarefied Spaghetti al Nero,50,100,100,100,0,0
34165,Cooking,RecipeLevelTable#409,Rarefied Popotoes au Gratin,50,100,100,100,0,0
34166,Cooking,RecipeLevelTable#415,Rarefied Espresso con Panna,50,100,100,100,0,0
34167,Woodworking,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34168,Woodworking,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34169,Woodworking,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34170,Woodworking,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34171,Woodworking,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34172,Woodworking,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34173,Woodworking,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34174,Woodworking,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34175,Woodworking,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34176,Woodworking,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34177,Woodworking,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34178,Woodworking,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34179,Woodworking,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34180,Woodworking,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34181,Woodworking,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34182,Woodworking,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34183,Woodworking,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34184,Woodworking,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34185,Woodworking,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34186,Woodworking,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34187,Woodworking,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34188,Woodworking,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34189,Woodworking,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34190,Woodworking,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34191,Smithing,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34192,Smithing,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34193,Smithing,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34194,Smithing,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34195,Smithing,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34196,Smithing,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34197,Smithing,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34198,Smithing,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34199,Smithing,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34200,Smithing,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34201,Smithing,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34202,Smithing,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34203,Smithing,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34204,Smithing,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34205,Smithing,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34206,Smithing,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34207,Smithing,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34208,Smithing,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34209,Smithing,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34210,Smithing,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34211,Smithing,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34212,Smithing,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34213,Smithing,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34214,Smithing,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34215,Armorcraft,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34216,Armorcraft,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34217,Armorcraft,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34218,Armorcraft,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34219,Armorcraft,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34220,Armorcraft,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34221,Armorcraft,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34222,Armorcraft,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34223,Armorcraft,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34224,Armorcraft,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34225,Armorcraft,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34226,Armorcraft,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34227,Armorcraft,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34228,Armorcraft,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34229,Armorcraft,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34230,Armorcraft,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34231,Armorcraft,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34232,Armorcraft,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34233,Armorcraft,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34234,Armorcraft,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34235,Armorcraft,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34236,Armorcraft,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34237,Armorcraft,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34238,Armorcraft,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34239,Goldsmithing,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34240,Goldsmithing,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34241,Goldsmithing,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34242,Goldsmithing,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34243,Goldsmithing,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34244,Goldsmithing,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34245,Goldsmithing,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34246,Goldsmithing,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34247,Goldsmithing,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34248,Goldsmithing,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34249,Goldsmithing,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34250,Goldsmithing,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34251,Goldsmithing,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34252,Goldsmithing,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34253,Goldsmithing,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34254,Goldsmithing,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34255,Goldsmithing,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34256,Goldsmithing,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34257,Goldsmithing,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34258,Goldsmithing,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34259,Goldsmithing,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34260,Goldsmithing,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34261,Goldsmithing,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34262,Goldsmithing,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34263,Leatherworking,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34264,Leatherworking,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34265,Leatherworking,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34266,Leatherworking,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34267,Leatherworking,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34268,Leatherworking,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34269,Leatherworking,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34270,Leatherworking,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34271,Leatherworking,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34272,Leatherworking,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34273,Leatherworking,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34274,Leatherworking,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34275,Leatherworking,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34276,Leatherworking,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34277,Leatherworking,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34278,Leatherworking,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34279,Leatherworking,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34280,Leatherworking,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34281,Leatherworking,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34282,Leatherworking,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34283,Leatherworking,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34284,Leatherworking,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34285,Leatherworking,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34286,Leatherworking,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34287,Clothcraft,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34288,Clothcraft,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34289,Clothcraft,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34290,Clothcraft,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34291,Clothcraft,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34292,Clothcraft,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34293,Clothcraft,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34294,Clothcraft,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34295,Clothcraft,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34296,Clothcraft,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34297,Clothcraft,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34298,Clothcraft,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34299,Clothcraft,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34300,Clothcraft,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34301,Clothcraft,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34302,Clothcraft,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34303,Clothcraft,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34304,Clothcraft,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34305,Clothcraft,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34306,Clothcraft,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34307,Clothcraft,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34308,Clothcraft,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34309,Clothcraft,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34310,Clothcraft,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34311,Alchemy,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34312,Alchemy,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34313,Alchemy,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34314,Alchemy,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34315,Alchemy,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34316,Alchemy,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34317,Alchemy,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34318,Alchemy,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34319,Alchemy,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34320,Alchemy,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34321,Alchemy,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34322,Alchemy,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34323,Alchemy,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34324,Alchemy,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34325,Alchemy,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34326,Alchemy,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34327,Alchemy,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34328,Alchemy,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34329,Alchemy,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34330,Alchemy,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34331,Alchemy,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34332,Alchemy,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34333,Alchemy,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34334,Alchemy,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34335,Cooking,RecipeLevelTable#290,Workshop Supplies,0,100,100,88,0,0
34336,Cooking,RecipeLevelTable#290,Brewery Supplies,0,105,100,88,0,0
34337,Cooking,RecipeLevelTable#290,Crystal Cannon Supplies,0,110,100,88,0,0
34338,Cooking,RecipeLevelTable#290,Workshop Expansion Supplies,0,115,140,88,0,0
34339,Cooking,RecipeLevelTable#290,Automaton Worker Supplies,0,115,145,88,0,0
34340,Cooking,RecipeLevelTable#290,Armament Repair Kit,0,95,100,44,0,0
34341,Cooking,RecipeLevelTable#290,Grooming Kit,0,110,100,88,0,0
34342,Cooking,RecipeLevelTable#290,Core Tank Component,0,95,100,44,0,0
34343,Cooking,RecipeLevelTable#290,Axle Component,0,95,100,44,0,0
34344,Cooking,RecipeLevelTable#290,Blueprint Supplies,0,110,100,88,0,0
34345,Cooking,RecipeLevelTable#290,Steel Plate Component,0,95,100,44,0,0
34346,Cooking,RecipeLevelTable#290,Cask Component,0,110,100,88,0,0
34347,Cooking,RecipeLevelTable#290,Engine Component,0,100,135,88,0,0
34348,Cooking,RecipeLevelTable#290,Filtration Supplies,0,95,100,44,0,0
34349,Cooking,RecipeLevelTable#290,Cooling Device Component,0,110,100,88,0,0
34350,Cooking,RecipeLevelTable#290,Tavern Materials,0,100,135,88,0,0
34351,Cooking,RecipeLevelTable#290,Heat-resistant Component,0,95,100,44,0,0
34352,Cooking,RecipeLevelTable#290,Bespoke Barter Item,0,100,135,88,0,0
34353,Cooking,RecipeLevelTable#290,Test-fire Target Dummy,0,95,100,44,0,0
34354,Cooking,RecipeLevelTable#290,Experimental Plating Component,0,100,135,88,0,0
34355,Cooking,RecipeLevelTable#290,Unfailing Eye Opener,0,100,135,88,0,0
34356,Cooking,RecipeLevelTable#290,Eye-catching Custom Option,0,95,100,44,0,0
34357,Cooking,RecipeLevelTable#290,Automaton Repair Component,0,100,135,88,0,0
34358,Cooking,RecipeLevelTable#290,Low-profile Custom Option,0,95,100,44,0,0
34359,Woodworking,RecipeLevelTable#460,Oddly Specific Cedar Lumber,0,83,100,100,0,0
34360,Smithing,RecipeLevelTable#460,Oddly Specific Iron Nails,0,83,100,100,0,0
34361,Armorcraft,RecipeLevelTable#460,Oddly Specific Mythril Rings,0,83,100,100,0,0
34362,Goldsmithing,RecipeLevelTable#460,Oddly Specific Silver Nugget,0,83,100,100,0,0
34363,Leatherworking,RecipeLevelTable#460,Oddly Specific Gaganaskin Strap,0,83,100,100,0,0
34364,Clothcraft,RecipeLevelTable#460,Oddly Specific Cloth,0,83,100,100,0,0
34365,Alchemy,RecipeLevelTable#460,Oddly Specific Glue,0,83,100,100,0,0
34366,Cooking,RecipeLevelTable#460,Oddly Specific Oil,0,83,100,100,0,0
34367,Woodworking,RecipeLevelTable#480,Oddly Specific Cedar Plank,50,70,100,100,0,0
34368,Smithing,RecipeLevelTable#480,Oddly Specific Iron Ingot,50,70,100,100,0,0
34369,Armorcraft,RecipeLevelTable#480,Oddly Specific Mythril Plate,50,70,100,100,0,0
34370,Goldsmithing,RecipeLevelTable#480,Oddly Specific Silver Ingot,50,70,100,100,0,0
34371,Leatherworking,RecipeLevelTable#480,Oddly Specific Gagana Leather,50,70,100,100,0,0
34372,Clothcraft,RecipeLevelTable#480,Oddly Specific Undyed Woolen Cloth,50,70,100,100,0,0
34373,Alchemy,RecipeLevelTable#480,Oddly Specific Rubber,50,70,100,100,0,0
34374,Cooking,RecipeLevelTable#480,Oddly Specific Paste,50,70,100,100,0,0
34375,Woodworking,RecipeLevelTable#20,Grade 3 Skybuilders' Plywood,0,100,235,86,0,0
34376,Smithing,RecipeLevelTable#20,Grade 3 Skybuilders' Alloy,0,100,235,86,0,0
34377,Armorcraft,RecipeLevelTable#20,Grade 3 Skybuilders' Steel Plate,0,100,235,86,0,0
34378,Goldsmithing,RecipeLevelTable#20,Grade 3 Skybuilders' Ingot,0,100,235,86,0,0
34379,Leatherworking,RecipeLevelTable#20,Grade 3 Skybuilders' Leather,0,100,235,86,0,0
34380,Clothcraft,RecipeLevelTable#20,Grade 3 Skybuilders' Rope,0,100,235,86,0,0
34381,Alchemy,RecipeLevelTable#20,Grade 3 Skybuilders' Ink,0,100,235,86,0,0
34382,Cooking,RecipeLevelTable#20,Grade 3 Skybuilders' Hemp Milk,50,100,235,86,0,0
34383,Woodworking,RecipeLevelTable#40,Grade 3 Skybuilders' Crate,50,100,250,75,0,0
34384,Smithing,RecipeLevelTable#40,Grade 3 Skybuilders' Nails,0,100,250,75,0,0
34385,Armorcraft,RecipeLevelTable#40,Grade 3 Skybuilders' Rivets,0,100,250,75,0,0
34386,Goldsmithing,RecipeLevelTable#40,Grade 3 Skybuilders' Rings,0,100,250,75,0,0
34387,Leatherworking,RecipeLevelTable#40,Grade 3 Skybuilders' Leather Straps,0,100,250,75,0,0
34388,Clothcraft,RecipeLevelTable#40,Grade 3 Skybuilders' Cloth,50,100,250,75,0,0
34389,Alchemy,RecipeLevelTable#40,Grade 3 Skybuilders' Plant Oil,0,100,250,75,0,0
34390,Cooking,RecipeLevelTable#40,Grade 3 Skybuilders' Sesame Cookie,50,100,250,75,0,0
34391,Woodworking,RecipeLevelTable#150,Grade 3 Skybuilders' Grinding Wheel,50,100,240,86,0,0
34392,Smithing,RecipeLevelTable#150,Grade 3 Skybuilders' Pickaxe,50,100,240,86,0,0
34393,Armorcraft,RecipeLevelTable#150,Grade 3 Skybuilders' Cookpot,50,100,240,86,0,0
34394,Goldsmithing,RecipeLevelTable#150,Grade 3 Skybuilders' Embroidery Frame,50,100,240,86,0,0
34395,Leatherworking,RecipeLevelTable#150,Grade 3 Skybuilders' Leather Sack,50,100,240,86,0,0
34396,Clothcraft,RecipeLevelTable#150,Grade 3 Skybuilders' Broom,0,100,240,86,0,0
34397,Alchemy,RecipeLevelTable#150,Grade 3 Skybuilders' Holy Water,0,100,240,86,0,0
34398,Cooking,RecipeLevelTable#150,Grade 3 Skybuilders' Tea,0,100,240,86,0,0
34399,Woodworking,RecipeLevelTable#290,Grade 3 Skybuilders' Stepladder,50,100,275,75,0,0
34400,Smithing,RecipeLevelTable#290,Grade 3 Skybuilders' Crosscut Saw,50,100,275,75,0,0
34401,Armorcraft,RecipeLevelTable#290,Grade 3 Skybuilders' Mesail,50,100,275,75,0,0
34402,Goldsmithing,RecipeLevelTable#290,Grade 3 Skybuilders' Stone,50,100,275,75,0,0
34403,Leatherworking,RecipeLevelTable#290,Grade 3 Skybuilders' Longboots,50,100,275,75,0,0
34404,Clothcraft,RecipeLevelTable#290,Grade 3 Skybuilders' Gloves,50,100,275,75,0,0
34405,Alchemy,RecipeLevelTable#290,Grade 3 Skybuilders' Soap,0,100,275,75,0,0
34406,Cooking,RecipeLevelTable#290,Grade 3 Skybuilders' All-purpose Infusion,0,100,275,75,0,0
34407,Woodworking,RecipeLevelTable#430,Grade 3 Skybuilders' Bed,50,100,260,75,0,0
34408,Smithing,RecipeLevelTable#430,Grade 3 Skybuilders' Oven,50,100,260,75,0,0
34409,Armorcraft,RecipeLevelTable#430,Grade 3 Skybuilders' Lamppost,50,100,260,75,0,0
34410,Goldsmithing,RecipeLevelTable#430,Grade 3 Skybuilders' Brazier,50,100,260,75,0,0
34411,Leatherworking,RecipeLevelTable#430,Grade 3 Skybuilders' Overalls,50,100,260,75,0,0
34412,Clothcraft,RecipeLevelTable#430,Grade 3 Skybuilders' Awning,50,100,260,75,0,0
34413,Alchemy,RecipeLevelTable#430,Grade 3 Skybuilders' Growth Formula,0,100,260,75,0,0
34414,Cooking,RecipeLevelTable#430,Grade 3 Skybuilders' Stew,0,100,260,75,0,0
34415,Woodworking,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Goldsmithing Bench,0,100,100,72,2540,2620
34416,Smithing,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Smithing Bench,0,100,100,72,2540,2620
34417,Armorcraft,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Door,0,100,100,72,2540,2620
34418,Goldsmithing,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Chronometer,0,100,100,72,2540,2620
34419,Leatherworking,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Leather Chair,0,100,100,72,2540,2620
34420,Clothcraft,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Apron,0,100,100,72,2540,2620
34421,Alchemy,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Tiled Flooring,0,100,100,72,2540,2620
34422,Cooking,RecipeLevelTable#511,Grade 3 Artisanal Skybuilders' Luncheon,0,100,100,72,2540,2620
34423,Woodworking,RecipeLevelTable#430,Rarefied Lignum Vitae Grinding Wheel,50,100,100,100,0,0
34424,Smithing,RecipeLevelTable#430,Rarefied Mythril Hatchet,50,100,100,100,0,0
34425,Armorcraft,RecipeLevelTable#430,Rarefied Mythril Alembic,50,100,100,100,0,0
34426,Goldsmithing,RecipeLevelTable#430,Rarefied Mythril Ring,50,100,100,100,0,0
34427,Leatherworking,RecipeLevelTable#430,Rarefied Swallowskin Coat,50,100,100,100,0,0
34428,Clothcraft,RecipeLevelTable#430,Rarefied Dwarven Cotton Beret,50,100,100,100,0,0
