key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
32443,32,"Armurerie","RecipeLevelTable#320",0,"Poêle à frire mhigoise",1,"Huile de poisson-limace",3,"Lingot de chromite",1,"Pépite de palladium",1,"Sable éthéréen prospère",1,"Demi-matéria de la maîtrise divine",3,"",0,"Agrégat de glace",2,"Agrégat de terre",2,"RecipeNotebookList#1034",0,False,50,100,100,100,0,1320,1220,1500,0,"Armurerie experte V",,True,True,True,"","",0,False,False,0,65535,410
32444,32,"Métallurgie","RecipeLevelTable#320",0,"Pioche mhigoise",1,"Huile de poisson-limace",3,"Lingot de chromite",1,"Pépite de palladium",1,"Sable éthéréen éternel",1,"Demi-matéria de la maîtrise divine",3,"",0,"Agrégat de feu",2,"Agrégat de terre",2,"RecipeNotebookList#1033",0,False,50,100,100,100,0,1320,1220,1500,0,"Métallurgie experte V",,True,True,True,"","",0,False,False,0,65535,410
32445,32,"Métallurgie","RecipeLevelTable#320",0,"Hachette mhigoise",1,"Huile de poisson-limace",3,"Lingot de chromite",1,"Pépite de palladium",1,"Sable éthéréen prospère",1,"Demi-matéria de la maîtrise divine",3,"",0,"Agrégat de feu",2,"Agrégat de terre",2,"RecipeNotebookList#1033",0,False,50,100,100,100,0,1320,1220,1500,0,"Métallurgie experte V",,True,True,True,"","",0,False,False,0,65535,410
32446,32,"Menuiserie","RecipeLevelTable#320",0,"Canne à pêche mhigoise",1,"Huile de poisson-limace",3,"Madrier de kaya",1,"Cuir de gazelle",1,"Sable éthéréen abyssal",1,"Demi-matéria de la maîtrise divine",3,"",0,"Agrégat de vent",2,"Agrégat de glace",2,"RecipeNotebookList#1032",0,False,50,100,100,100,0,1320,1220,1500,0,"Menuiserie experte V",,True,True,True,"","",0,False,False,0,65535,410
32447,32,"Couture","RecipeLevelTable#320",0,"Turban des créations mhigois",1,"Fibre mhigoise",2,"Étoffe de coutil indigo",1,"Étoffe de doublesoie",2,"Pépite de palladium",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32448,32,"Couture","RecipeLevelTable#320",0,"Doublet des créations mhigois",1,"Fibre mhigoise",3,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fil de doublesoie",1,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32449,32,"Tannerie","RecipeLevelTable#320",0,"Gants des créations mhigois",1,"Fibre mhigoise",2,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fibre de kudzu",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1036",0,False,50,100,100,100,0,1320,1220,1500,0,"Tannerie experte V",,True,True,True,"","",0,False,False,0,65535,410
32450,32,"Couture","RecipeLevelTable#320",0,"Bas-de-corps des créations mhigois",1,"Fibre mhigoise",2,"Étoffe de coutil indigo",1,"Cuir de gazelle",2,"Fil de doublesoie",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32451,32,"Tannerie","RecipeLevelTable#320",0,"Chaussures des créations mhigoises",1,"Fibre mhigoise",2,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fibre de kudzu",1,"Caoutchouc",1,"Demi-matéria de l'artifice III",2,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1036",0,False,50,100,100,100,0,1320,1220,1500,0,"Tannerie experte V",,True,True,True,"","",0,False,False,0,65535,410
32452,32,"Couture","RecipeLevelTable#320",0,"Turban des ressources mhigois",1,"Fibre mhigoise",2,"Étoffe de coutil indigo",1,"Étoffe de doublesoie",2,"Pépite de palladium",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32453,32,"Couture","RecipeLevelTable#320",0,"Manteau des ressources mhigois",1,"Fibre mhigoise",3,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fil de doublesoie",1,"Demi-matéria de l'artifice III",3,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32454,32,"Tannerie","RecipeLevelTable#320",0,"Gants des ressources mhigois",1,"Fibre mhigoise",2,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fibre de kudzu",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1036",0,False,50,100,100,100,0,1320,1220,1500,0,"Tannerie experte V",,True,True,True,"","",0,False,False,0,65535,410
32455,32,"Couture","RecipeLevelTable#320",0,"Bas-de-corps des ressources mhigois",1,"Fibre mhigoise",2,"Étoffe de coutil indigo",1,"Cuir de gazelle",2,"Fil de doublesoie",1,"Demi-matéria de l'artifice III",2,"",0,"Agrégat de foudre",2,"Agrégat de vent",2,"RecipeNotebookList#1037",0,False,50,100,100,100,0,1320,1220,1500,0,"Couture experte V",,True,True,True,"","",0,False,False,0,65535,410
32456,32,"Tannerie","RecipeLevelTable#320",0,"Chaussures des ressources mhigoises",1,"Fibre mhigoise",2,"Cuir de vrai griffon",1,"Étoffe de doublesoie",2,"Fibre de kudzu",1,"Caoutchouc",1,"Demi-matéria de l'artifice III",2,"Agrégat de terre",2,"Agrégat de vent",2,"RecipeNotebookList#1036",0,False,50,100,100,100,0,1320,1220,1500,0,"Tannerie experte V",,True,True,True,"","",0,False,False,0,65535,410
32457,31,"Alchimie","RecipeLevelTable#320",0,"Fibre mhigoise",1,"Potion alchimique gyrabanienne",1,"Eau de source de Gyr Abania",3,"Fleur de coton d'Azim",3,"",0,"",0,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1038",0,False,50,60,90,100,0,1320,1220,1500,0,"Alchimie experte V",,True,True,True,"","",0,False,False,0,65535,410
32458,31,"Alchimie","RecipeLevelTable#320",0,"Huile de poisson-limace",1,"Potion alchimique gyrabanienne",1,"Poisson-limace",1,"Sable éthéréen éternel",1,"Sable éthéréen prospère",1,"Sable éthéréen abyssal",1,"",0,"Agrégat d'eau",2,"Agrégat de foudre",2,"RecipeNotebookList#1038",0,False,50,60,90,100,0,1320,1220,1500,0,"Alchimie experte V",,True,True,True,"","",0,False,False,0,65535,410
32459,32,"Cuisine","RecipeLevelTable#320",0,"Saumon seigneurial meunière",3,"Saumon seigneurial",1,"Farine des steppes",1,"Beurre fermenté",1,"Citron céleste",1,"Jeunes épinards des Cieldalaes",1,"Poudre de piment pourpre",1,"Agrégat de feu",2,"Agrégat d'eau",2,"RecipeNotebookList#1039",0,False,50,100,100,100,0,1320,1220,0,0,"Cuisine experte V",,False,True,True,"","",0,False,False,0,65535,410
32460,32,"Cuisine","RecipeLevelTable#320",0,"Flan oriental",3,"Œuf de gagana",1,"Bouillon traditionnel",1,"Sel d'Ala Mhigo",1,"Shiitake",1,"Œnanthe de Yanxia",1,"Sable éthéréen noctilumineux",1,"Agrégat de feu",2,"Agrégat d'eau",2,"RecipeNotebookList#1039",0,False,50,100,100,100,0,1320,1220,0,0,"Cuisine experte V",,False,True,True,"","",0,False,False,0,65535,410
32461,32,"Alchimie","RecipeLevelTable#320",0,"Fauteuil volant",1,"Jasmin céleste",8,"Fauteuil noscéen",1,"",0,"",0,"",0,"",0,"Agrégat d'eau",30,"Agrégat de foudre",30,"RecipeNotebookList#1038",0,False,0,100,50,100,0,1320,1220,0,0,"Alchimie experte V",,False,False,True,"","",0,False,False,0,65535,410
32462,32,"Couture","RecipeLevelTable#300",0,"Mini-Shinryu",1,"Fougère royale",1,"Étoffe de doublesoie",1,"Laine peignée",1,"Écaille de Shinryu",1,"",0,"",0,"Éclat de foudre",50,"Éclat de vent",50,"RecipeNotebookList#1037",0,False,50,50,100,100,0,1100,1080,0,0,"Couture experte V",,False,False,True,"","",0,False,False,0,65535,410
32463,32,"Couture","RecipeLevelTable#160",0,"Petit Ravana",1,"Piment sanglant",1,"Étoffe de feutre chimérique",1,"Fil de soie de chenille",1,"Aile du Maître des lames",1,"",0,"",0,"Éclat de feu",50,"Éclat de terre",50,"RecipeNotebookList#1021",0,False,50,50,100,100,0,620,0,0,0,"Couture experte III",,False,False,True,"","",0,False,False,0,65535,410
32464,30,"Menuiserie","RecipeLevelTable#300",0,"Fenêtre hingashienne en trompe-l'œil",1,"Madrier de kaya",3,"Verre en cristal",3,"",0,"",0,"",0,"",0,"Agrégat de vent",3,"Agrégat de glace",2,"RecipeNotebookList#1032",0,False,50,100,50,100,0,1100,1080,0,0,"Menuiserie experte V",,False,False,True,"","",0,False,False,0,65535,410
32465,30,"Orfèvrerie","RecipeLevelTable#300",0,"Imitation de vitrail",1,"Lingot de palladium",3,"Marbre",5,"Verre en cristal",5,"",0,"",0,"",0,"Agrégat de vent",3,"Agrégat de feu",2,"RecipeNotebookList#1035",0,False,50,100,50,100,0,1100,1080,0,0,"Orfèvrerie experte V",,False,False,True,"","",0,False,False,0,65535,410
32466,30,"Alchimie","RecipeLevelTable#320",0,"Aile de Shinryu",1,"Écaille de Shinryu",1,"Lingot de palladium",1,"Lingot de chromite",1,"Étoffe de coutil indigo",1,"",0,"",0,"Agrégat d'eau",3,"Agrégat de foudre",3,"RecipeNotebookList#1038",0,False,50,100,50,100,0,1320,1220,0,0,"Alchimie experte V",,False,False,True,"","",0,False,False,0,65535,410
32467,30,"Menuiserie","RecipeLevelTable#300",0,"Fenêtre rectangulaire en trompe-l'œil",1,"Madrier de kaya",3,"Patte en acier",3,"Plaque de verre incolore",3,"",0,"",0,"",0,"Agrégat de vent",3,"Agrégat de glace",2,"RecipeNotebookList#1032",0,False,50,100,50,100,0,1100,1080,0,0,"Menuiserie experte V",,False,False,True,"","",0,False,False,0,65535,410
32468,36,"Menuiserie","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de glace",1,"RecipeNotebookList#1168",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32469,37,"Menuiserie","RecipeLevelTable#150",0,"Souvenir de Gyr Abania",1,"Composant de souvenir de Gyr Abania",2,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de glace",2,"RecipeNotebookList#1168",0,False,50,100,80,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32470,36,"Menuiserie","RecipeLevelTable#160",0,"Composant d'antiquité orientale",1,"Matériaux pour composant d'antiquité orientale",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de glace",1,"RecipeNotebookList#1168",0,False,0,45,39,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32471,37,"Menuiserie","RecipeLevelTable#160",0,"Antiquité orientale",1,"Composant d'antiquité orientale",2,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de glace",2,"RecipeNotebookList#1168",0,False,50,90,79,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32472,36,"Menuiserie","RecipeLevelTable#255",0,"Composant de lot de consolation du Gold Saucer",1,"Matériaux pour composant de lot de consolation",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de glace",1,"RecipeNotebookList#1168",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32473,37,"Menuiserie","RecipeLevelTable#255",0,"Lot de consolation du Gold Saucer",1,"Composant de lot de consolation du Gold Saucer",3,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de glace",2,"RecipeNotebookList#1168",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32474,36,"Menuiserie","RecipeLevelTable#265",0,"Composant de produits du quotidien des M",1,"Matériaux pour composant de produits du quotidien des M",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de glace",1,"RecipeNotebookList#1168",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32475,37,"Menuiserie","RecipeLevelTable#265",0,"Produits du quotidien des M",1,"Composant de produits du quotidien des M",3,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de glace",2,"RecipeNotebookList#1168",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32476,36,"Menuiserie","RecipeLevelTable#270",0,"Composant de provisions pour l'armée de libération",1,"Matériaux pour composant de provisions pour l'armée de libération",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de glace",1,"RecipeNotebookList#1168",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32477,37,"Menuiserie","RecipeLevelTable#270",0,"Provisions pour l'armée de libération",1,"Composant de provisions pour l'armée de libération",4,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de glace",2,"RecipeNotebookList#1168",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32478,36,"Métallurgie","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",2,"Cristal de terre",1,"RecipeNotebookList#1169",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32479,37,"Métallurgie","RecipeLevelTable#150",0,"Souvenir de Gyr Abania",1,"Composant de souvenir de Gyr Abania",2,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",4,"Cristal de terre",2,"RecipeNotebookList#1169",0,False,50,100,80,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32480,36,"Métallurgie","RecipeLevelTable#160",0,"Composant d'antiquité orientale",1,"Matériaux pour composant d'antiquité orientale",1,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",2,"Cristal de terre",1,"RecipeNotebookList#1169",0,False,0,45,39,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32481,37,"Métallurgie","RecipeLevelTable#160",0,"Antiquité orientale",1,"Composant d'antiquité orientale",2,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",4,"Cristal de terre",2,"RecipeNotebookList#1169",0,False,50,90,79,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32482,36,"Métallurgie","RecipeLevelTable#255",0,"Composant de lot de consolation du Gold Saucer",1,"Matériaux pour composant de lot de consolation",1,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",2,"Cristal de terre",1,"RecipeNotebookList#1169",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32483,37,"Métallurgie","RecipeLevelTable#255",0,"Lot de consolation du Gold Saucer",1,"Composant de lot de consolation du Gold Saucer",3,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",4,"Cristal de terre",2,"RecipeNotebookList#1169",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32484,36,"Métallurgie","RecipeLevelTable#265",0,"Composant de produits du quotidien des M",1,"Matériaux pour composant de produits du quotidien des M",1,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",2,"Cristal de terre",1,"RecipeNotebookList#1169",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32485,37,"Métallurgie","RecipeLevelTable#265",0,"Produits du quotidien des M",1,"Composant de produits du quotidien des M",3,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",4,"Cristal de terre",2,"RecipeNotebookList#1169",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32486,36,"Métallurgie","RecipeLevelTable#270",0,"Composant de provisions pour l'armée de libération",1,"Matériaux pour composant de provisions pour l'armée de libération",1,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",2,"Cristal de terre",1,"RecipeNotebookList#1169",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32487,37,"Métallurgie","RecipeLevelTable#270",0,"Provisions pour l'armée de libération",1,"Composant de provisions pour l'armée de libération",4,"",0,"",0,"",0,"",0,"",0,"Cristal de feu",4,"Cristal de terre",2,"RecipeNotebookList#1169",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32488,36,"Armurerie","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",2,"Cristal de terre",1,"RecipeNotebookList#1170",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32489,37,"Armurerie","RecipeLevelTable#150",0,"Souvenir de Gyr Abania",1,"Composant de souvenir de Gyr Abania",2,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",4,"Cristal de terre",2,"RecipeNotebookList#1170",0,False,50,100,80,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32490,36,"Armurerie","RecipeLevelTable#160",0,"Composant d'antiquité orientale",1,"Matériaux pour composant d'antiquité orientale",1,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",2,"Cristal de terre",1,"RecipeNotebookList#1170",0,False,0,45,39,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32491,37,"Armurerie","RecipeLevelTable#160",0,"Antiquité orientale",1,"Composant d'antiquité orientale",2,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",4,"Cristal de terre",2,"RecipeNotebookList#1170",0,False,50,90,79,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32492,36,"Armurerie","RecipeLevelTable#255",0,"Composant de lot de consolation du Gold Saucer",1,"Matériaux pour composant de lot de consolation",1,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",2,"Cristal de terre",1,"RecipeNotebookList#1170",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32493,37,"Armurerie","RecipeLevelTable#255",0,"Lot de consolation du Gold Saucer",1,"Composant de lot de consolation du Gold Saucer",3,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",4,"Cristal de terre",2,"RecipeNotebookList#1170",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32494,36,"Armurerie","RecipeLevelTable#265",0,"Composant de produits du quotidien des M",1,"Matériaux pour composant de produits du quotidien des M",1,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",2,"Cristal de terre",1,"RecipeNotebookList#1170",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32495,37,"Armurerie","RecipeLevelTable#265",0,"Produits du quotidien des M",1,"Composant de produits du quotidien des M",3,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",4,"Cristal de terre",2,"RecipeNotebookList#1170",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32496,36,"Armurerie","RecipeLevelTable#270",0,"Composant de provisions pour l'armée de libération",1,"Matériaux pour composant de provisions pour l'armée de libération",1,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",2,"Cristal de terre",1,"RecipeNotebookList#1170",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32497,37,"Armurerie","RecipeLevelTable#270",0,"Provisions pour l'armée de libération",1,"Composant de provisions pour l'armée de libération",4,"",0,"",0,"",0,"",0,"",0,"Cristal de glace",4,"Cristal de terre",2,"RecipeNotebookList#1170",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32498,36,"Orfèvrerie","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de feu",1,"RecipeNotebookList#1171",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32499,37,"Orfèvrerie","RecipeLevelTable#150",0,"Souvenir de Gyr Abania",1,"Composant de souvenir de Gyr Abania",2,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de feu",2,"RecipeNotebookList#1171",0,False,50,100,80,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32500,36,"Orfèvrerie","RecipeLevelTable#160",0,"Composant d'antiquité orientale",1,"Matériaux pour composant d'antiquité orientale",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de feu",1,"RecipeNotebookList#1171",0,False,0,45,39,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32501,37,"Orfèvrerie","RecipeLevelTable#160",0,"Antiquité orientale",1,"Composant d'antiquité orientale",2,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de feu",2,"RecipeNotebookList#1171",0,False,50,90,79,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32502,36,"Orfèvrerie","RecipeLevelTable#255",0,"Composant de lot de consolation du Gold Saucer",1,"Matériaux pour composant de lot de consolation",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de feu",1,"RecipeNotebookList#1171",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32503,37,"Orfèvrerie","RecipeLevelTable#255",0,"Lot de consolation du Gold Saucer",1,"Composant de lot de consolation du Gold Saucer",3,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de feu",2,"RecipeNotebookList#1171",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32504,36,"Orfèvrerie","RecipeLevelTable#265",0,"Composant de produits du quotidien des M",1,"Matériaux pour composant de produits du quotidien des M",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de feu",1,"RecipeNotebookList#1171",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32505,37,"Orfèvrerie","RecipeLevelTable#265",0,"Produits du quotidien des M",1,"Composant de produits du quotidien des M",3,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de feu",2,"RecipeNotebookList#1171",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32506,36,"Orfèvrerie","RecipeLevelTable#270",0,"Composant de provisions pour l'armée de libération",1,"Matériaux pour composant de provisions pour l'armée de libération",1,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",2,"Cristal de feu",1,"RecipeNotebookList#1171",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32507,37,"Orfèvrerie","RecipeLevelTable#270",0,"Provisions pour l'armée de libération",1,"Composant de provisions pour l'armée de libération",4,"",0,"",0,"",0,"",0,"",0,"Cristal de vent",4,"Cristal de feu",2,"RecipeNotebookList#1171",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32508,36,"Couture","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",2,"Cristal de vent",1,"RecipeNotebookList#1173",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32509,37,"Couture","RecipeLevelTable#150",0,"Souvenir de Gyr Abania",1,"Composant de souvenir de Gyr Abania",2,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",4,"Cristal de vent",2,"RecipeNotebookList#1173",0,False,50,100,80,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32510,36,"Couture","RecipeLevelTable#160",0,"Composant d'antiquité orientale",1,"Matériaux pour composant d'antiquité orientale",1,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",2,"Cristal de vent",1,"RecipeNotebookList#1173",0,False,0,45,39,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32511,37,"Couture","RecipeLevelTable#160",0,"Antiquité orientale",1,"Composant d'antiquité orientale",2,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",4,"Cristal de vent",2,"RecipeNotebookList#1173",0,False,50,90,79,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32512,36,"Couture","RecipeLevelTable#255",0,"Composant de lot de consolation du Gold Saucer",1,"Matériaux pour composant de lot de consolation",1,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",2,"Cristal de vent",1,"RecipeNotebookList#1173",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32513,37,"Couture","RecipeLevelTable#255",0,"Lot de consolation du Gold Saucer",1,"Composant de lot de consolation du Gold Saucer",3,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",4,"Cristal de vent",2,"RecipeNotebookList#1173",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32514,36,"Couture","RecipeLevelTable#265",0,"Composant de produits du quotidien des M",1,"Matériaux pour composant de produits du quotidien des M",1,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",2,"Cristal de vent",1,"RecipeNotebookList#1173",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32515,37,"Couture","RecipeLevelTable#265",0,"Produits du quotidien des M",1,"Composant de produits du quotidien des M",3,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",4,"Cristal de vent",2,"RecipeNotebookList#1173",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32516,36,"Couture","RecipeLevelTable#270",0,"Composant de provisions pour l'armée de libération",1,"Matériaux pour composant de provisions pour l'armée de libération",1,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",2,"Cristal de vent",1,"RecipeNotebookList#1173",0,False,0,50,40,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
32517,37,"Couture","RecipeLevelTable#270",0,"Provisions pour l'armée de libération",1,"Composant de provisions pour l'armée de libération",4,"",0,"",0,"",0,"",0,"",0,"Cristal de foudre",4,"Cristal de vent",2,"RecipeNotebookList#1173",0,False,50,100,80,75,0,0,0,0,0,"",,False,True,True,"","",0,False,False,3,10,410
32518,36,"Tannerie","RecipeLevelTable#150",0,"Composant de souvenir de Gyr Abania",1,"Matériaux pour composant de souvenir de Gyr Abania",1,"",0,"",0,"",0,"",0,"",0,"Cristal de terre",2,"Cristal de vent",1,"RecipeNotebookList#1172",0,False,0,50,40,87,0,0,0,0,0,"",,False,True,True,"","",0,False,False,0,65535,410
